SALE TYPE,SOLD DATE,ADDRESS,CITY,STATE,ZIP CODE,PRICE,BEDS,BATHS,SQUARE FEET,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,STATUS,MLS#
MLS Listing,,2127 Brickell Ave #1501,Miami,FL,33129,1800000,3,4,2600,1993,16,692,Active,A10607534
MLS Listing,,571 Glenridge Rd,Key Biscayne,FL,33149,1800000,3,3,2108,1950,125,854,Active,A10551412
MLS Listing,,765 Crandon Blvd #311,Key Biscayne,FL,33149,1800000,3,3,2602,2002,209,692,Active,A10506135
PAST SALE,2017,201 Crandon Blvd #1100,Key Biscayne,FL,33149,1800000,3,3,2211,1978,692,814,Sold,A10203744
PAST SALE,2018,573 Hampton Ln,Key Biscayne,FL,33149,1800000,4,3.5,2713,1989,224,663,Sold,A10442991
PAST SALE,2016,452 Hampton Ln,Key Biscayne,FL,33149,1800000,4,4.5,2744,1951,841,656,Sold,A10068679
MLS Listing,,598 Hibiscus Ln,Miami,FL,33137,1825000,4,4,2549,1941,2,716,Active,F10162237
MLS Listing,,785 Crandon Blvd #505,Key Biscayne,FL,33149,1840000,2,2.5,2100,1998,76,876,Active,A10577837
MLS Listing,,1643 Brickell Ave #803,Miami,FL,33129,1850000,2,4.5,2180,1997,5,849,Active,A10613312
PAST SALE,2017,445 Grand Bay Dr #901,Key Biscayne,FL,33149,1850000,2,3.5,2570,1996,564,720,Sold,A10223432
MLS Listing,,201 Crandon Blvd #166,Key Biscayne,FL,33149,1850000,4,4,3075,1978,140,602,Active,A10544036
MLS Listing,,200 W Mashta Dr,Key Biscayne,FL,33149,1850000,4,3,2507,1950,284,738,Active,A10462369
MLS Listing,,605 Ocean Dr Unit 3M,Key Biscayne,FL,33149,1880000,3,3,2172,1969,183,866,Active,A10518434
MLS Listing,,2127 Brickell Ave #2902,Miami,FL,33129,1890000,3,4.5,2825,1993,101,669,Active,A10565496
MLS Listing,,765 Crandon Blvd #504,Key Biscayne,FL,33149,1890000,3,4,2602,2002,32,726,Active,A10598718
MLS Listing,,345 W Enid Dr,Key Biscayne,FL,33149,1890000,4,3,1826,1951,138,1035,Active,A10545353
MLS Listing,,791 Crandon Blvd #101,Key Biscayne,FL,33149,1895000,4,4,2457,2001,125,771,Active,A10552660
PAST SALE,2017,10 Edgewater Dr Unit 7C,Coral Gables,FL,33133,1900000,2,3.5,2970,1996,714,640,Sold,A10214721
MLS Listing,,1825 Daytonia Rd,Miami Beach,FL,33141,1900000,5,4,5228,1952,8,363,Active,A10609825
MLS Listing,,737 Crandon Blvd Ph -2,Key Biscayne,FL,33149,1925000,3,2.5,2470,1996,14,779,Active,A10608962
MLS Listing,,765 Crandon Blvd #411,Key Biscayne,FL,33149,1925000,3,3,2602,2002,77,740,Active,A10577152
PAST SALE,2017,7928 East Dr #2002,North Bay Village,FL,33141,1925000,4,5.5,3555,2014,551,541,Sold,F10071375
MLS Listing,,2127 Brickell Ave #2101,Miami,FL,33129,1950000,3,3.5,3065,1993,328,636,Active,A10438611
MLS Listing,,749 Crandon Blvd #311,Key Biscayne,FL,33149,1950000,3,3,2470,1998,308,789,Active,A10449419
MLS Listing,,2645 S Bayshore Dr #2004,Miami,FL,33133,1950000,3,3.5,2240,1996,11,871,Active,A10610936
PAST SALE,2018,3801 Collins Ave #1401,Miami Beach,FL,33140,1950000,3,3,2005,2006,242,973,Sold,A10449911
MLS Listing,,1581 Brickell Ave #503,Miami,FL,33129,1950000,4,3.5,4126,1982,94,473,Active,A10569337
MLS Listing,,101 Sunrise Dr #304,Key Biscayne,FL,33149,1970000,3,3.5,2201,2015,17,895,Active,A10606249
MLS Listing,,765 Crandon Blvd Ph -7,Key Biscayne,FL,33149,1975000,3,4,3091,2002,85,639,Active,A10572714
MLS Listing,,801 S Miami Ave #3105,Miami,FL,33130,1975000,3,4,2403,2018,5,822,Active,A10614054
MLS Listing,,1111 Crandon Blvd Unit A1002,Key Biscayne,FL,33149,1975000,4,4,3191,1972,15,619,Active,A10607045
MLS Listing,,101 Sunrise Dr #404,Key Biscayne,FL,33149,1980000,3,3.5,1949,2015,265,1016,Active,A10474875
MLS Listing,,330 Fernwood #2,Key Biscayne,FL,33149,1990000,3,2.5,2479,2017,62,803,Active,A10585053
MLS Listing,,330 Fernwood Rd #1,Key Biscayne,FL,33149,1990000,3,2.5,2479,2017,62,803,Active,A10585030
MLS Listing,,765 Crandon #410,Key Biscayne,FL,33149,1990000,3,3,2602,2002,166,765,Active,A10522469
MLS Listing,,1643 Brickell Ave #2003,Miami,FL,33129,1995000,2,2.5,2180,1997,270,915,Active,A10471226
MLS Listing,,2127 Brickell Ave #2302,Miami,FL,33129,1995000,3,4.5,2825,1993,139,706,Active,A10542373
MLS Listing,,765 Crandon Blvd #206,Key Biscayne,FL,33149,1995000,3,3.5,2477,2002,126,805,Active,A10549139
MLS Listing,,378 Caribbean Rd,Key Biscayne,FL,33149,1995000,3,3,1789,1953,307,1115,Active,A10449650
MLS Listing,,315 W Palmwood,Key Biscayne,FL,33149,1995000,4,2.5,3300,1995,277,605,Active,A10466934
MLS Listing,,881 Ocean Dr Unit 6H,Key Biscayne,FL,33149,1995000,4,3,3120,1971,278,639,Active,A10466283
MLS Listing,,1611 S Bayshore Dr,Miami,FL,33133,1995000,5,5,3438,1929,17,580,Active,A10606808
MLS Listing,,480 NE 31st St Unit 3002-3003,Miami,FL,33138,1998000,4,3.5,2379,2018,18,840,Active,A10606232
MLS Listing,,4055 Poinciana Ave,Miami,FL,33133,1999000,3,2,1835,1947,8,1089,Active,A10612062
MLS Listing,,51 W Shore Dr,Miami,FL,33133,1999500,5,4,3840,1968,1,521,Active,A10616527
PAST SALE,2018,1643 Brickell Ave #1603,Miami,FL,33129,2000000,2,2.5,2180,1997,311,917,Sold,A2195035
MLS Listing,,2127 Brickell Ave #2601,Miami,FL,33129,2000000,3,4.5,3065,1993,28,653,Active,A10599522
PAST SALE,2018,445 Grand Bay Dr #208,Key Biscayne,FL,33149,2000000,3,4.5,3290,1996,258,608,Sold,A10397298
MLS Listing,,2715 Galiano St,Coral Gables,FL,33134,2000000,3,2,1420,1951,20,1408,Active,A10605555
PAST SALE,2017,460 Sabal Palm Rd,Miami,FL,33137,2000000,5,5,2926,1953,687,684,Sold,A10192363
PAST SALE,2018,300 Collins Ave Unit 4E,Miami Beach,FL,33139,2025000,2,2.5,1835,2018,155,1104,Sold,A10452625
PAST SALE,2018,335 Cypress Dr,Key Biscayne,FL,33149,2025500,5,3,2168,1961,253,934,Sold,A10387148
MLS Listing,,791 Crandon Blvd #302,Key Biscayne,FL,33149,2050000,3,3,2510,2001,91,817,Active,A10571080
MLS Listing,,3560 Bay Homes Dr,Miami,FL,33133,2050000,4,4,3922,1988,14,523,Active,A10605439
PAST SALE,2017,337 Gulf Rd,Key Biscayne,FL,33149,2070000,4,4,2884,1953,431,718,Sold,A10290300
PAST SALE,2018,799 Crandon Blvd #505,Key Biscayne,FL,33149,2080000,3,2,2510,2002,253,829,Sold,A10484321
MLS Listing,,881 Ocean Dr Unit 4A,Key Biscayne,FL,33149,2090000,3,3,3120,1971,118,670,Active,A10556606
MLS Listing,,445 Grand Bay Dr #310,Key Biscayne,FL,33149,2090000,3,4,2950,1996,208,708,Active,A10507220
MLS Listing,,765 Crandon Blvd #407,Key Biscayne,FL,33149,2090000,3,4,3091,2002,285,676,Active,A10463138
MLS Listing,,360 Ocean Dr Unit 605S,Key Biscayne,FL,33149,2095000,2,3.5,1888,2014,102,1110,Active,A10565646
MLS Listing,,2127 Brickell Ave #1803,Miami,FL,33129,2099000,2,3.5,2700,1993,131,777,Active,A10547854
PAST SALE,2017,430 Grand Bay Dr #407,Key Biscayne,FL,33149,2100000,3,4,2840,1999,592,739,Sold,A10133407
PAST SALE,2018,791 Crandon Blvd #902,Key Biscayne,FL,33149,2100000,3,3,2510,2001,341,837,Sold,A10404784
PAST SALE,2016,1645 Cleveland Rd,Miami Beach,FL,33141,2100000,3,3,2688,1953,1089,781,Sold,A2209393
PAST SALE,2018,641 Glenridge Rd,Key Biscayne,FL,33149,2100000,4,3.5,2588,1951,263,811,Sold,A10321197
PAST SALE,2018,445 Warren Ln,Key Biscayne,FL,33149,2100000,5,4,3763,2004,155,558,Sold,A10493035
PAST SALE,2018,177 Ocean Lane Dr #900,Key Biscayne,FL,33149,2130000,3,2.5,1930,1971,309,1104,Sold,A10320621
PAST SALE,2018,3737 Collins Ave Unit S-1403,Miami Beach,FL,33140,2150000,2,2.5,1621,2008,330,1326,Sold,A10408952
MLS Listing,,2669 S Bayshore Unit 802-N,Miami,FL,33133,2150000,3,3.5,1968,2016,11,1092,Active,A10611287
MLS Listing,,1701 Michigan Ave,Miami Beach,FL,33139,2150000,3,3,2120,1941,10,1014,Active,A10611132
PAST SALE,2016,530 Sabal Palm Rd,Miami,FL,33137,2150000,4,3.5,3663,1956,816,587,Sold,A10074342
PAST SALE,2016,2550 Flamingo Dr,Miami Beach,FL,33140,2150000,5,5.5,3800,1936,837,566,Sold,A10106955
PAST SALE,2018,881 Ocean Dr Unit 23H,Key Biscayne,FL,33149,2160000,2,3,3120,1971,57,692,Sold,A10441019
MLS Listing,,217 Buttonwood Dr,Key Biscayne,FL,33149,2160000,4,3,2503,1958,280,863,Active,A10465581
MLS Listing,,2127 Brickell Ave #3302,Miami,FL,33129,2195000,3,3.5,2825,1993,150,777,Active,A10538175
MLS Listing,,789 Crandon Blvd #604,Key Biscayne,FL,33149,2195000,3,4.5,2500,1998,41,878,Active,A10592154
MLS Listing,,799 Crandon Blvd #606,Key Biscayne,FL,33149,2195000,3,3,2605,2002,253,843,Active,A10480683
PAST SALE,2016,1413 Sunset Harbour Dr #119,Miami Beach,FL,33139,2195000,3,3,2420,1996,1014,907,Sold,A2037698
MLS Listing,,2127 Brickell Ave #3102,Miami,FL,33129,2199000,3,3.5,2825,1993,17,778,Active,A10604873
MLS Listing,,799 Crandon Blvd #507,Key Biscayne,FL,33149,2200000,3,3,2510,2002,256,876,Active,A10479084
PAST SALE,2017,1610 Bay Dr,Miami Beach,FL,33141,2200000,3,2.5,2945,1950,755,747,Sold,A10072243
MLS Listing,,5815 N Bay Rd,Miami Beach,FL,33140,2200000,4,4.5,2898,2014,3,759,Active,A10615959
MLS Listing,,5975 NE 6th Ct,Miami,FL,33137,2200000,5,3,2922,1920,1,753,Active,A10614081
MLS Listing,,792 Ridgewood Rd,Key Biscayne,FL,33149,2247000,4,4,2625,1951,285,856,Active,A10463060
MLS Listing,,650 West Ave Ph 01,Miami Beach,FL,33139,2250000,2,2.5,1456,1997,11,1545,Active,A10611024
PAST SALE,2017,430 Grand Bay Dr #1206,Key Biscayne,FL,33149,2250000,3,3.5,2930,1999,622,768,Sold,A2127713
PAST SALE,2018,301 Pacific Rd,Key Biscayne,FL,33149,2250000,3,3,2398,1953,274,938,Sold,A10406112
MLS Listing,,3470 E Coast Ave Unit H1808,Miami,FL,33137,2270000,3,3.5,2375,2007,14,956,Active,A10608784
MLS Listing,,201 Crandon Blvd #900,Key Biscayne,FL,33149,2280000,3,3,2169,1978,54,,Active,A10588714
PAST SALE,2016,177 Ocean Lane Dr #1001,Key Biscayne,FL,33149,2290000,3,3,1930,1971,1002,1187,Sold,A10011718
PAST SALE,2017,585 Glenridge Rd,Key Biscayne,FL,33149,2290000,4,3.5,2387,1951,638,959,Sold,A10150004
MLS Listing,,3515 E Fairview St,Coconut Grove,FL,33133,2297817,5,5,4714,2002,7,487,Active,A10613077
MLS Listing,,781 Crandon Blvd #1802,Key Biscayne,FL,33149,2299000,2,2.5,2100,1999,214,1095,Active,A10503658
MLS Listing,,650 NE 32nd #5103,Miami,FL,33137,2299000,4,4.5,3064,2018,14,750,Active,A10608803
PAST SALE,2016,2127 Brickell Ave #2802,Miami,FL,33129,2300000,3,3.5,2825,1993,780,814,Sold,A10167686
PAST SALE,2018,755 Curtiswood Dr,Key Biscayne,FL,33149,2300000,5,5,3375,1951,123,681,Sold,A10249582
PAST SALE,2017,378 Gulf Rd,Key Biscayne,FL,33149,2325000,3,2.5,2801,1954,621,830,Sold,A10195768
PAST SALE,2016,200 Ocean Lane Dr Unit PA2&4,Key Biscayne,FL,33149,2329999,4,5,4590,1961,869,508,Sold,A10032275
PAST SALE,2018,2930 Brickell Ave,Miami,FL,33129,2340000,3,4,4665,1953,278,502,Sold,A10426191
MLS Listing,,789 Crandon Blvd #1404,Key Biscayne,FL,33149,2350000,3,4.5,2500,1998,239,940,Active,A10488496
MLS Listing,,,Key Biscayne,FL,33149,2350000,3,3.5,2930,1999,277,802,Active,A10457465
PAST SALE,2018,240 Cranwood Dr,Key Biscayne,FL,33149,2350000,5,4.5,3200,1992,207,734,Sold,A10459824
PAST SALE,2017,115 3rd Rivo Alto Ter,Miami Beach,FL,33139,2375000,4,3,2974,1937,637,799,Sold,A10180369
MLS Listing,,4181 Battersea Rd,Miami,FL,33133,2375000,5,5,4516,2018,19,526,Active,A10605367
MLS Listing,,970 S Shore Dr,Miami Beach,FL,33141,2390000,4,4.5,3016,1955,12,792,Active,A10608327
MLS Listing,,1643 Brickell Ave #1902,Miami,FL,33129,2395000,3,4.5,3170,1997,273,756,Active,A10468840
MLS Listing,,2821 S Bayshore Dr Unit 10C,Miami,FL,33133,2395000,3,2.5,2232,2018,11,1073,Active,A10610794
MLS Listing,,2355 S Miami Ave,Miami,FL,33129,2395000,4,4,3474,1953,334,689,Active,A10431949
PAST SALE,2016,881 Ocean Dr Unit 11A,Key Biscayne,FL,33149,2400000,3,3,3120,1971,1092,769,Sold,A2102808
PAST SALE,2018,791 Crandon Blvd #506,Key Biscayne,FL,33149,2400000,3,4.5,3084,2001,334,778,Sold,A10387758
PAST SALE,2018,799 Crandon Blvd #908,Key Biscayne,FL,33149,2400000,3,4.5,3011,2002,183,797,Sold,A10461762
MLS Listing,,123 W Dilido Dr,Miami Beach,FL,33139,2400000,5,4,4018,1946,11,597,Active,A10609971
MLS Listing,,370 Harbor Ln,Key Biscayne,FL,33149,2440000,4,3,3339,1952,21,731,Active,A10597473
MLS Listing,,789 Crandon Blvd #206,Key Biscayne,FL,33149,2445000,3,4.5,2790,1998,164,876,Active,A10531050
PAST SALE,2018,789 Crandon Blvd #1006,Key Biscayne,FL,33149,2450000,3,5.5,2790,1998,54,878,Sold,A10444204
MLS Listing,,253 NE 2nd St #4908,Miami,FL,33132,2450000,3,3.5,2447,2011,18,1001,Active,A10607076
MLS Listing,,128 W Mashta Dr,Key Biscayne,FL,33149,2450000,4,3,2667,1951,28,919,Active,A10600526
PAST SALE,2018,776 Curtiswood Dr,Key Biscayne,FL,33149,2475000,5,5.5,4320,2000,302,573,Sold,A10187770
MLS Listing,,799 Crandon Blvd #806,Key Biscayne,FL,33149,2490000,2,3.5,2605,2002,74,956,Active,A10579355
MLS Listing,,799 Crandon Blvd #1507,Key Biscayne,FL,33149,2495000,2,3,2510,2002,21,994,Active,A10603627
MLS Listing,,125 Ocean Dr Unit L0104,Miami Beach,FL,33139,2495000,2,2.5,1644,2009,4,1518,Active,A10613542
MLS Listing,,445 Grand Bay Dr #602,Key Biscayne,FL,33149,2495000,3,4,2950,1996,99,846,Active,A10566191
MLS Listing,,601 S Mashta Dr,Key Biscayne,FL,33149,2495000,5,5.5,3868,1968,7,645,Active,A10611984
MLS Listing,,375 Harbor Dr,Key Biscayne,FL,33149,2497000,4,3,2909,1968,309,858,Active,A10447109
MLS Listing,,360 Ocean Dr Unit 205S,Miami,FL,33149,2499000,3,3.5,1830,2014,32,1366,Active,A10597593
MLS Listing,,2817 Columbus Blvd,Coral Gables,FL,33134,2499000,6,6,4330,1925,11,577,Active,A10611131
PAST SALE,2016,430 Grand Bay Dr #708,Key Biscayne,FL,33149,2500000,3,3,2840,1999,1064,880,Sold,A2182439
PAST SALE,2016,1410 Sopera Ave,Coral Gables,FL,33134,2510000,5,5,5400,2016,830,465,Sold,A10128698
MLS Listing,,175 SE 25 Rd #3604,Miami,FL,33129,2529701,3,3.5,1939,2021,150,1305,Active,A10538488
MLS Listing,,789 Crandon Blvd #706,Key Biscayne,FL,33149,2545000,3,4.5,2790,1998,166,912,Active,A10529524
MLS Listing,,301 Woodcrest Rd,Key Biscayne,FL,33149,2550000,5,5.5,3976,1994,154,641,Active,A10536092
PAST SALE,2018,425 W Dilido Dr,Miami Beach,FL,33139,2575000,4,4.5,3368,2017,320,765,Sold,A10217222
MLS Listing,,3737 Collins Ave Unit S-1703,Miami Beach,FL,33140,2595000,2,2.5,1621,2008,1,1601,Active,A10615578
MLS Listing,,3055 S Miami Ave,Miami,FL,33129,2595000,5,5.5,4823,1945,291,538,Active,A10459228
MLS Listing,,,Key Biscayne,FL,33149,2649000,3,3,3120,1971,46,849,Active,A10591344
MLS Listing,,265 W Heather Dr,Key Biscayne,FL,33149,2650000,6,5.5,3426,2004,92,773,Active,F10149832
MLS Listing,,,Key Biscayne,FL,33149,2675000,4,2,2931,1972,11,913,Active,A10608326
MLS Listing,,285 W Enid Dr,Key Biscayne,FL,33149,2675000,4,4.5,3436,1998,103,779,Active,A10564181
MLS Listing,,365 Atlantic Rd,Key Biscayne,FL,33149,2690000,5,6,3135,1955,152,858,Active,A10537272
MLS Listing,,100 S Pointe Dr #509,Miami Beach,FL,33139,2695000,2,2.5,1595,2002,4,1690,Active,A10615157
MLS Listing,,430 Grand Bay Dr Ph -2DS,Key Biscayne,FL,33149,2695000,3,3.5,2930,1999,147,920,Active,A10539060
MLS Listing,,1643 Brickell Ave #1201,Miami,FL,33129,2698000,3,4.5,3170,1997,270,851,Active,A10470166
MLS Listing,,430 Grand Bay Dr Ph -2ES,Key Biscayne,FL,33149,2699000,3,4,2840,1999,68,950,Active,A10580035
MLS Listing,,2127 Brickell Ave #3602,Miami,FL,33129,2699000,4,6.5,4435,1993,227,609,Active,A10494827
MLS Listing,,1840 Micanopy Ave,Coconut Grove,FL,33133,2699000,5,6.5,5758,2006,8,469,Active,A10611720
MLS Listing,,571 Harbor Dr,Key Biscayne,FL,33149,2699000,6,6.5,4167,1955,281,648,Active,A10465173
MLS Listing,,188 W Mashta Dr,Key Biscayne,FL,33149,2699999,4,3,3085,1951,29,875,Active,A10599547
MLS Listing,,350 Ocean Dr Unit LPH5N,Key Biscayne,FL,33149,2700000,2,3.5,1730,2014,120,1561,Active,A10553581
PAST SALE,2017,2000 N Bay Rd,Miami Beach,FL,33140,2700000,6,5,3425,1931,439,788,Sold,A10302776
MLS Listing,,200 Biscayne Boulevard Way #5102,Miami,FL,33131,2750000,2,2.5,2457,2008,6,1119,Active,A10613257
MLS Listing,,670 Warren Ln,Key Biscayne,FL,33149,2770000,6,6.5,3033,2008,252,913,Active,A10481179
MLS Listing,,,Key Biscayne,FL,33149,2790000,5,6,3546,2002,5,787,Active,A10614092
MLS Listing,,709 N Greenway Dr,Coral Gables,FL,33134,2795000,6,5.5,5124,1924,1,545,Active,A10615374
PAST SALE,2017,2815 Regatta Ave,Miami Beach,FL,33140,2800000,3,3,2470,1981,698,1134,Sold,A10045682
PAST SALE,,201 Crandon Blvd #176,Key Biscayne,FL,33149,2850000,4,5.5,3075,1978,21,927,Sold,A10423801
MLS Listing,,744 Biltmore Way #0,Coral Gables,FL,33134,2850000,4,4.5,5537,2017,14,515,Active,A10608950
MLS Listing,,111 Harbor Dr,Key Biscayne,FL,33149,2850000,5,5,3412,2001,127,835,Active,A10551093
PAST SALE,2016,785 Crandon Blvd #901,Key Biscayne,FL,33149,2900000,3,5,2790,1998,875,1039,Sold,A10126660
MLS Listing,,350 Ocean Dr Unit 404N,Key Biscayne,FL,33149,2950000,2,3.5,1703,2014,133,1732,Active,A10547675
MLS Listing,,50 S Pointe Dr #805,Miami Beach,FL,33139,2950000,2,2.5,1897,2008,9,1555,Active,A10611740
MLS Listing,,570 N Mashta Dr,Key Biscayne,FL,33149,2950000,4,3,2325,1962,99,1269,Active,A10565199
PAST SALE,2016,,Miami Beach,FL,33141,2950000,4,4,2750,1962,844,1073,Sold,A10056903
MLS Listing,,462 Ridgewood Rd,Key Biscayne,FL,33149,2975000,6,6.5,3793,2009,102,784,Active,A10565513
MLS Listing,,1643 Brickell Ave #1401,Miami,FL,33129,2990000,3,4.5,3170,1997,355,943,Active,A10423083
MLS Listing,,335 Pacific Rd,Key Biscayne,FL,33149,2990000,4,3.5,3285,1951,103,910,Active,A10564059
MLS Listing,,465 Hampton Ln,Key Biscayne,FL,33149,2990000,4,3.5,3630,2009,271,824,Active,A10471217
MLS Listing,,4573 Prairie Ave,Miami Beach,FL,33140,2990000,5,5.5,4228,2018,8,707,Active,A10612691
MLS Listing,,650 NE 32 St Ph 5204,Miami,FL,33137,2995000,4,4.5,3182,2018,16,941,Active,A10601993
MLS Listing,,762 Fernwood Rd,Key Biscayne,FL,33149,2997000,6,5,3584,2014,162,836,Active,A10531618
MLS Listing,,445 Grand Bay Dr #704,Key Biscayne,FL,33149,3000000,3,4.5,3660,1996,147,820,Active,A10539554
PAST SALE,2018,350 W Enid Dr,Key Biscayne,FL,33149,3000000,6,6.5,4954,2005,236,606,Sold,A2153385
PAST SALE,2018,320 Pacific Rd,Key Biscayne,FL,33149,3030000,3,3.5,3481,1996,266,870,Sold,A10183914
PAST SALE,2018,631 Warren Ln,Key Biscayne,FL,33149,3050000,5,5.5,3500,2013,246,871,Sold,A1669696
PAST SALE,2017,452 Glenridge Rd,Key Biscayne,FL,33149,3050000,6,7,4553,2016,561,670,Sold,A10052621
MLS Listing,,299 Harbor Dr,Key Biscayne,FL,33149,3068100,5,4.5,4383,1967,112,700,Active,A10559810
MLS Listing,,177 Ocean Lane Dr #501,Key Biscayne,FL,33149,3095000,3,2.5,1930,1971,59,1604,Active,A10586715
PAST SALE,2016,799 Crandon Blvd #1006,Key Biscayne,FL,33149,3098773,3,3,2605,2002,966,1190,Sold,A10011475
PAST SALE,2016,2675 Flamingo Dr,Miami Beach,FL,33140,3100000,5,4,4794,1937,1044,647,Sold,A2104448
MLS Listing,,470 W Palmwood Ln,Key Biscayne,FL,33149,3100000,6,4,3032,1952,4,1022,Active,A10615190
MLS Listing,,781 Crandon Blvd #1201,Key Biscayne,FL,33149,3150000,3,4.5,3098,1999,113,1017,Active,A10558944
MLS Listing,,325 Gulf Rd,Key Biscayne,FL,33149,3150000,5,4,3310,1955,40,952,Active,A10585698
MLS Listing,,721 S Mashta Dr,Key Biscayne,FL,33149,3200000,4,3,2457,1960,155,1302,Active,A10534634
MLS Listing,,642 Hampton Ln,Key Biscayne,FL,33149,3200000,6,7,3513,2017,312,911,Active,A10447559
PAST SALE,2016,475 Harbor Dr,Key Biscayne,FL,33149,3200000,6,6,4648,2005,967,688,Sold,A2179151
PAST SALE,2018,799 Crandon Blvd Ph -6,Key Biscayne,FL,33149,3205000,3,4,2718,2002,298,1179,Sold,A10225884
MLS Listing,,155 Ocean Lane Dr #1210,Key Biscayne,FL,33149,3250000,4,4,2520,1973,78,1290,Active,A10576136
MLS Listing,,605 Allendale Rd,Key Biscayne,FL,33149,3250000,5,5.5,4102,2011,20,792,Active,A10604539
MLS Listing,,667 Warren Ln,Key Biscayne,FL,33149,3250000,5,5.5,3854,2012,174,843,Active,A10522216
PAST SALE,2018,,Key Biscayne,FL,33149,3250000,5,5.5,3848,2015,250,845,Sold,A10431465
MLS Listing,,798 Ridgewood Rd,Key Biscayne,FL,33149,3268000,6,6,4121,2005,6,793,Active,A10613705
PAST SALE,2016,799 Crandon Blvd #1108,Key Biscayne,FL,33149,3269265,3,3.5,3011,2002,1064,1086,Sold,A2176328
MLS Listing,,799 Crandon Blvd #1208,Key Biscayne,FL,33149,3290000,3,4,3011,2002,91,1093,Active,A10570820
MLS Listing,,799 Crandon Blvd #604,Key Biscayne,FL,33149,3299000,3,4.5,3084,2002,193,1070,Active,A10515067
MLS Listing,,251 Harbor Dr,Key Biscayne,FL,33149,3300000,6,7,3850,2001,7,857,Active,A10612956
MLS Listing,,2060 S Miami Ave,Miami,FL,33129,3375000,6,6.5,5128,2019,20,658,Active,A10602918
MLS Listing,,341 Palmwood Ln,Key Biscayne,FL,33149,3395000,6,6.5,5839,2005,28,581,Active,A10600393
MLS Listing,,801 S Pointe Dr #506,Miami Beach,FL,33139,3399000,3,3.5,2154,2015,12,1578,Active,A10610515
MLS Listing,,1643 Brickell Ave #2904,Miami,FL,33129,3400000,4,5.5,4030,1997,425,844,Active,A10375995
PAST SALE,2016,641 S Mashta Dr,Key Biscayne,FL,33149,3400000,6,4.5,4054,1983,1082,839,Sold,A2109230
MLS Listing,,430 Grand Bay Dr #202,Key Biscayne,FL,33149,3450000,3,5.5,3950,1999,1,873,Active,A10616452
MLS Listing,,275 Hampton Ln,Miami,FL,33149,3450000,6,6.5,3854,2012,246,895,Active,A10484570
MLS Listing,,685 Harbor Ln,Key Biscayne,FL,33149,3485000,5,4.5,4424,2001,161,788,Active,A10532288
MLS Listing,,3535 Hiawatha Ave #504,Miami,FL,33133,3490000,4,4.5,4000,2011,4,873,Active,A10615702
MLS Listing,,465 Glenridge Rd,Key Biscayne,FL,33149,3495000,6,5.5,4031,2013,26,867,Active,A10601454
MLS Listing,,6816 Sunrise Dr,Coral Gables,FL,33133,3499000,6,7.5,4660,1976,11,751,Active,A10610525
PAST SALE,2018,360 Ocean Dr Unit 1204-S,Key Biscayne,FL,33149,3500000,2,2.5,1703,2014,225,2055,Sold,A10302359
MLS Listing,,2140 S Miami Ave,Miami,FL,33129,3500000,5,5.5,5345,2018,370,655,Active,A10414222
PAST SALE,2016,710 Ridgewood Rd,Key Biscayne,FL,33149,3500000,6,6.5,3756,2016,880,932,Sold,A10011251
MLS Listing,,109 8th Dilido Ter,Miami Beach,FL,33139,3550000,5,4.5,3623,2015,8,980,Active,A10611205
MLS Listing,,270 Greenwood Dr,Key Biscayne,FL,33149,3575000,5,5.5,3800,2016,11,941,Active,A10610677
PAST SALE,2017,360 Ocean Dr Unit 1006S,Key Biscayne,FL,33149,3595000,3,4.5,2406,2014,587,1494,Sold,A10161499
MLS Listing,,1 Collins Ave #203,Miami Beach,FL,33139,3595000,3,3.5,2750,2016,8,1307,Active,A10611895
MLS Listing,,618 Curtiswood Dr,Key Biscayne,FL,33149,3599000,5,6,4127,2008,113,872,Active,A10558512
MLS Listing,,2821 S Bayshore Dr Unit PHC,Miami,FL,33133,3600000,2,2.5,2232,2018,7,1613,Active,A10608164
MLS Listing,,900 Biscayne Blvd Ph 6307,Miami,FL,33132,3600000,3,4.5,3793,2008,5,949,Active,A10614191
MLS Listing,,1877 S Miami Ave,Miami,FL,33129,3600000,4,3,2769,1940,258,1300,Active,A10477511
PAST SALE,2017,2887 Pine Tree Dr,Miami Beach,FL,33140,3650000,6,6.5,5177,2016,509,705,Sold,A10184415
MLS Listing,,561 Hampton Ln,Key Biscayne,FL,33149,3699000,6,6.5,4204,2013,68,880,Active,F10152998
MLS Listing,,186 E Sunrise Ave,Coral Gables,FL,33133,3745000,4,4.5,5173,1980,6,724,Active,A10612914
